,submitdate_0,startlanguage_0,seed_0,startdate_0,socio1_0,rse1_0,edu2_0,rse3_0,soft2can_0,soft1can_0,open1de_0,rse4de_0,ukrse1_0,org1can_0,org1cz_0,org1swiss_0,org2can[SQ001]_0,org2can[SQ002]_0,org2can[SQ003]_0,org2can[SQ004]_0,org2can[SQ005]_0,org2can[other]_0,ukrse12sa_0,org3us_0,org4us_0,org5us_0,org3nord[1]_0,org3nord[2]_0,org3nord[3]_0,org3nord[4]_0,org3nord[5]_0,org3nord[6]_0,org3nord[7]_0,org3nord[other]_0,org4nord[1]_0,org4nord[2]_0,org4nord[3]_0,org4nord[4]_0,org4nord[5]_0,org4nord[6]_0,org4nord[7]_0,org4nord[8]_0,org4nord[9]_0,org4nord[10]_0,org4nord[other]_0,currentEmp1_0,currentEmp1[other]_0,currentEmp1qde_0,currentEmp1qde[other]_0,currentEmp1qswiss_0,currentEmp1qswiss[other]_0,currentEmp1nl_0,currentEmp1nl[other]_0,currentEmp11qcl_0,currentEmp11qcl[other]_0,currentEmp1qzaf_0,currentEmp11qzaf_0,currentEmp20deqde_0,currentEmp20deqde[other]_0,currentEmp20qus_0,currentEmp20qus[other]_0,currentEmp21deqde_0,currentEmp22deqde_0,currentEmp22deqde[other]_0,currentEmp23deqde_0,currentEmp23deqde[other]_0,currentEmp24deqde_0,currentEmp24deqde[other]_0,prevEmp1_0,prevEmp1[other]_0,prevEmp1qde_0,prevEmp1qde[other]_0,prevEmp1nl_0,prevEmp1nl[other]_0,prevEmp1qswiss_0,prevEmp1qswiss[other]_0,currentEmp5_0,currentEmp6_0,currentEmp60_0,currentEmp12_0,currentEmp10_0,currentEmp10[other]_0,currentEmp11_0,currentEmp13[1]_0,currentEmp13[2]_0,currentEmp13[3]_0,currentEmp13[4]_0,currentEmp13[5]_0,currentEmp13[6]_0,currentEmp13[7]_0,currentEmp13[8]_0,currentEmp13[9]_0,currentEmp13[10]_0,currentEmp13[11]_0,currentEmp13[12]_0,currentEmp13[13]_0,currentEmp13[14]_0,currentEmp13[15]_0,currentEmp13[16]_0,currentEmp13[17]_0,currentEmp13[other]_0,likert0[1]_0,likert0[2]_0,likert0[3]_0,likert0[4]_0,likert0[5]_0,likert1[1]_0,likert1[2]_0,likert1[3]_0,likert1[4]_0,likert1[5]_0,likert3a[SQ001]_0,likert3b[SQ001]_0,likert4a[1]_0,likert4b[1]_0,likert4b[2]_0,likert4c[1]_0,likert4c[2]_0,likert4c[3]_0,likert5b[1]_0,likert5b[2]_0,likert5b[3]_0,likert5a[1]_0,likert5a[2]_0,likert5a[3]_0,turnOver3[SQ001]_0,turnOver3zaf[1]_0,turnOver3zaf[2]_0,turnOver3zaf[3]_0,turnOver3zaf[4]_0,turnOver3zaf[5]_0,turnOver3zaf[6]_0,turnOver3zaf[7]_0,turnOver3zaf[8]_0,turnOver3zaf[9]_0,org3de_0,org4de[1]_0,org4de[2]_0,org4de[3]_0,org4de[4]_0,org4de[5]_0,org4de[6]_0,org4de[7]_0,org4de[8]_0,org4de[9]_0,org4de[10]_0,org4de[other]_0,org5de_0,org5de[other]_0,org6de[1]_0,org6de[2]_0,org6de[3]_0,org6de[4]_0,org6de[5]_0,org6de[6]_0,org6de[7]_0,org6de[other]_0,org7de_0,turnOver4zaf[1]_0,turnOver4zaf[2]_0,turnOver4zaf[3]_0,turnOver4zaf[4]_0,turnOver4zaf[other]_0,currentWork2_0,currentWork1_0,currentWork2qcl[1]_0,currentWork2qcl[2]_0,currentWork2qcl[3]_0,currentWork2qcl[4]_0,currentWork2qcl[other]_0,paper3mod_0,conf1can_0,conf2can_0,ref1uk_0,currentWork3nord_0,proj1can_0,stability1_0,stability2_0,proj8can_0,proj7can_0,proj4can[SQ001]_0,proj4can[SQ002]_0,proj4can[SQ003]_0,proj4can[SQ004]_0,proj4can[SQ006]_0,proj4can[SQ005]_0,proj4can[other]_0,proj5zaf[SQ001]_0,proj5zaf[SQ003]_0,proj5zaf[SQ004]_0,proj5zaf[SQ002]_0,proj5zaf[SQ005]_0,proj5zaf[other]_0,proj6zaf[1]_0,proj6zaf[2]_0,proj6zaf[3]_0,proj6zaf[4]_0,proj6zaf[5]_0,proj6zaf[6]_0,proj6zaf[7]_0,proj6zaf[8]_0,proj6zaf[9]_0,proj6zaf[10]_0,proj6zaf[11]_0,proj6zaf[other]_0,proj5can_0,proj5can[other]_0,train2_0,train4qzaf_0,train3_0,train4_0,train5[1]_0,train5[2]_0,train5[3]_0,train5[4]_0,train5[5]_0,train5[6]_0,train5[other]_0,fund3[1]_0,fund3[2]_0,fund3[3]_0,fund3[4]_0,fund3[5]_0,fund3[6]_0,fund3[7]_0,fund3[other]_0,fund1can_0,fund1can[other]_0,fund3qnl_0,fund1uk_0,fund1nord_0,tool5[SQ003]_0,tool5[SQ004]_0,tool5[SQ005]_0,tool5[SQ006]_0,tool5[SQ007]_0,tool5[SQ009]_0,tool5[other]_0,tool5can[1]_0,tool5can[2]_0,tool5can[3]_0,tool5can[4]_0,tool5can[5]_0,tool5can[6]_0,tool5can[7]_0,tool5can[8]_0,tool5can[9]_0,tool5can[other]_0,tool2_0,tool2[other]_0,tool4can[SQ001]_0,tool4can[SQ002]_0,tool4can[SQ003]_0,tool4can[SQ004]_0,tool4can[SQ005]_0,tool4can[SQ006]_0,tool4can[SQ007]_0,tool4can[SQ008]_0,tool4can[SQ009]_0,tool4can[SQ010]_0,tool4can[SQ011]_0,tool4can[SQ012]_0,tool4can[SQ013]_0,tool4can[SQ014]_0,tool4can[SQ015]_0,tool4can[SQ016]_0,tool4can[SQ017]_0,tool4can[SQ018]_0,tool4can[SQ019]_0,tool4can[SQ020]_0,tool4can[SQ021]_0,tool4can[SQ022]_0,tool4can[SQ023]_0,tool4can[SQ024]_0,tool4can[SQ025]_0,tool4can[SQ026]_0,tool4can[SQ027]_0,tool4can[SQ028]_0,tool4can[SQ029]_0,tool4can[SQ030]_0,tool4can[SQ031]_0,tool4can[SQ032]_0,tool4can[SQ033]_0,tool4can[SQ034]_0,tool4can[SQ035]_0,tool4can[SQ036]_0,tool4can[other]_0,ukrse3[1]_0,ukrse3[2]_0,ukrse3[3]_0,ukrse3[4]_0,ukrse3[5]_0,ukrse3[6]_0,ukrse3[other]_0,skillNord_0,skill2[SQ001]_0,skill2[SQ002]_0,skill2[SQ003]_0,genAI1_0,genAI2[1]_0,genAI2[2]_0,genAI2[3]_0,genAI2[4]_0,genAI2[5]_0,genAI2[6]_0,genAI2[other]_0,genAI3[1]_0,genAI3[2]_0,genAI3[3]_0,genAI3[4]_0,genAI3[5]_0,genAI3[6]_0,genAI3[7]_0,genAI3[other]_0,genAI4[SQ001]_0,genAI5[1]_0,genAI5[2]_0,genAI5[3]_0,genAI6_0,socio3_0,row_id,Year_0,likert2a[1]_0,likert2a[2]_0,open1can[SQ001]_0,likert2b[SQ001]_0,paper2mod[1]_0,paper2mod[2]_0,paper2mod[3]_0,paper2mod[4]_0,paper2mod[5]_0,currentEmp2q_0,edu1_0
485,2026-02-11 08:42:03,en,1742493742,2026-02-11 08:16:17,Germany,True,Physical sciences,5 - Mostly other people,,5,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helmholtz Association of German Research Centres,,,,,,,,,,,,,,Helmholtz-Zentrum Berlin,,,,,,,,,Helmholtz Association of German Research Centres,,,,,,Senior scientist,True,Digital Twin developer,Full Time,Permanent,,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,20%,20%,20%,20%,20%,20%,20%,40%,20%,,Agree,Agree,,,,Neither agree or disagree,Agree,Neither agree or disagree,Agree,,,,,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,False,,A combination of a central institution and decentralized partners,,False,False,True,True,True,True,False,,"IMHO academic career teaches researchers to work towards short to midterm goals, making the best of what they find.
Thus many researchers need to learn system engineering or long term strategic oriented project planning. 

Thus I see that Research software engineering institution will face the challenge to learn from the researchers what they 
really need and to get them to embrace solutions already out there (e.g. many research software embeds job management
into their package instead of blending into existing job execution or analysis facilities solutions).

So founding an institution can be helpful, but it needs to act somehow like a emperor traveling through his country. An other
option could be to place them close to attraction research centers were perspective interaction researcher pass by anyway.
",,,,,,False,"Different researchers, same research group",,,,,,True,True,ICALEPS 2025,,,1-4,2-3,False,False,,False,False,True,False,True,False,,False,True,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,,No formal methodology,,,,Hands-on training of colleagues,False,,,,,,,,True,False,False,False,False,False,False,,,,,,,False,False,True,False,False,False,,,,,,,,,,,,GNU/Linux,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,True,False,False,Co working with a Software Engineer who has a PhD in Software Patterns,,Requirement Engineering Methology,User management and interaction: ,Design of Software architecture for numerical software library and packages,Daily,False,True,False,True,True,False,Nearly all points above: but rather as a second opinion not a reliable source,True,True,False,False,False,False,False,,,Increase,Same,Same,A cirtical mind; good books or teachers in software architecture and software patterns; good books on robust software,45 to 54 years,2026_485,2026,,,5.0,2.0,,,,,,,Promotion/PhD
486,2026-02-11 10:46:23,en,300862381,2026-02-11 10:22:17,United Kingdom,True,Physical sciences,3,True,5,True,False,True,,,,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,IT Modelling Officer,True,Research Software Engineer,Full Time,Permanent,,,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Eath Sciences,60%,20%,0% (None at all),20%,0% (None at all),60%,20%,0% (None at all),20%,0% (None at all),Agree,Neither agree or disagree,Disagree,,,,,,Neither agree or disagree,Strongly disagree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,False,,True,,1-4,2-3,False,,,False,True,True,False,True,False,,False,True,False,False,False,,True,False,True,True,True,False,False,False,False,False,False,,,,1-2,,Software Carpentries,False,,,,,,,,True,True,False,False,False,False,False,,,,,False,,True,False,False,True,False,False,,,,,,,,,,,,GNU/Linux,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,True,,,,,,Never,,,,,,,,,,,,,,,,It will not significantly change demand for RSEs roles,Decrease,Same,Decrease,,25 to 34 years,2026_486,2026,4.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,University of Edinburgh,PhD
487,2026-02-11 12:39:22,en,1040115937,2026-02-11 12:24:34,Netherlands,True,Biological sciences,0 - Mostly me,False,11,True,False,False,True,,,True,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,University Medical Center,,,,Postdoctoral researcher,False,,Part-time,Fixed-term,,3.0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,20%,60%,0% (None at all),20%,,20%,60%,0% (None at all),20%,20%,,,Agree,,,,,,Strongly Agree,Neither agree or disagree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,True,True,multiple,,,1-4,1,False,,,False,False,True,False,False,False,,False,True,False,False,False,,False,False,True,True,True,False,False,True,False,False,False,,,,1-2,,"Software Carpentry, local university training",True,False,True,False,True,False,False,,True,True,False,False,False,False,False,,,,"NWO, ZonMw, Horizon Europe",,,True,False,True,True,False,False,,,,,,,,,,,,GNU/Linux,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Bash,False,True,True,True,True,False,,,"Code testing (unit tests, continuous integration)","Outreach, community building",Making software FAIR and reproducible,Never,,,,,,,,,,,,,,,,,,,,"common sense, critical evaluation, digital sovereignty",35 to 44 years,2026_487,2026,3.0,5.0,5.0,4.0,1.0,1.0,1.0,5.0,4.0,Utrecht University,PhD
488,2026-02-11 14:50:20,en,2036653119,2026-02-11 12:51:03,Germany,True,Physical sciences,5 - Mostly other people,False,1,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,PhD student,False,,Full Time,Fixed-term,,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,80%,,20%,,,100% (All my time),0% (None at all),20%,0% (None at all),Agree,Agree,,,,,,Neither agree or disagree,,Agree,Disagree,,,,,,,,,,,,,,"Yes, I see urgent/high demand",True,False,True,True,True,True,True,False,True,True,,A central institute with several fixed locations,,True,True,True,True,True,True,True,,,,,,,,True,Same researcher(s),,,,,,False,False,,,,1-4,4-5,,True,10.0,False,False,False,False,True,False,,False,True,False,False,False,,False,False,True,True,True,False,False,False,False,False,False,,No formal methodology,,0,,,True,False,False,False,False,False,False,"I am not sure, I do occasional coding for fun",False,False,True,False,False,False,False,,,,,,,True,True,False,True,False,True,,,,,,,,,,,,GNU/Linux,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,,,1. Use of git,2. Improve C++,"3. I dont know, I am Occasional developer. ",Rarely (a few times a year),True,True,True,True,True,True,,True,False,False,False,False,False,False,,It will reduce demand for RSE roles,Same,Increase,Same,I am not sure,25 to 34 years,2026_488,2026,,,5.0,,,,5.0,,,University of Stuttgart,Masters Degree
489,2026-02-11 13:46:58,en,147341190,2026-02-11 13:35:31,Germany,True,Biological sciences,5 - Mostly other people,True,15+,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,Leibniz Association,,,,,,Research Software and Systems Engineer,False,,Full Time,Permanent,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,60%,0% (None at all),0% (None at all),20%,20%,60%,,,40%,0% (None at all),Agree,Strongly Agree,,,,Agree,Strongly Agree,Agree,Agree,Strongly disagree,Disagree,,,,,,,,,,,,,,"No, I don't see any demand/benefit",False,False,False,True,True,False,True,True,False,False,,A combination of a central institution and decentralized partners,,True,True,True,False,True,True,False,,,,,,,,False,"Different researchers, same research group",,,,,,True,True,deRSE,,,1-4,1,False,False,1.0,False,False,True,False,True,False,,False,True,False,False,False,,False,False,True,True,True,False,False,False,False,False,False,Forgejo,Kanban,,1-2,,local university training,True,False,False,True,False,False,False,,True,False,False,False,False,False,False,,,,,,,False,False,True,True,False,True,,,,,,,,,,,,Windows,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,True,False,False,,,Rust,,,Weekly,True,True,False,True,False,True,,False,True,False,False,False,True,False,,It will reduce demand for RSE roles,Increase,Increase,Decrease,"software architecture, low-level understanding of computer architecture",35 to 44 years,2026_489,2026,5.0,1.0,5.0,1.0,1.0,4.0,4.0,2.0,1.0,University of Bremen,Promotion/PhD
490,,en,918584401,2026-02-11 14:10:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_490,2026,,,,,,,,,,,
491,,en,154929905,2026-02-11 14:33:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_491,2026,,,,,,,,,,,
492,,en,232322005,2026-02-11 14:42:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_492,2026,,,,,,,,,,,
493,,en,834116970,2026-02-11 18:01:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_493,2026,,,,,,,,,,,
494,2026-02-11 18:59:29,en,7328506,2026-02-11 18:47:55,United Kingdom,True,Computer science,3,True,15+,False,False,True,,,,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,Private company,,,,,,,,Associate Research Professor,False,,Full Time,Permanent,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,60%,40%,0% (None at all),0% (None at all),,60%,40%,0% (None at all),0% (None at all),,Agree,Agree,Agree,,,,,,Disagree,Neither agree or disagree,Neither agree or disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,True,True,Programming for the Planet workshop at ICFP/SPLASH 2025,I didn't know I was eligible/this was possible,,1-4,2-3,False,,,False,False,True,False,True,False,,False,True,False,False,False,,False,False,False,True,True,False,False,True,False,False,False,zulip,,,0,,,False,,,,,,,,True,False,False,False,False,False,False,,,,,False,,False,False,True,True,False,True,,,,,,,,,,,,GNU/Linux,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,OCaml,False,True,False,False,False,False,,,,,,Rarely (a few times a year),False,False,False,False,False,True,,False,True,False,False,False,False,False,,It will reduce demand for RSE roles,Same,Decrease,Decrease,Proper specification and testing,45 to 54 years,2026_494,2026,4.0,2.0,5.0,1.0,3.0,3.0,3.0,4.0,1.0,University of Cambridge,PhD
495,,es,1864984102,2026-02-11 20:53:27,Peru,True,Engineering and technology,3,True,5,True,False,False,True,,,True,True,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,Government,,,,,,,,,,,,,,,,,,,,,,,Government,,,,,,,,Consultor en información estadística,True,Especialista en Ciencia de Datos,Prefer not to say,Other,Consultoría,,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,20%,20%,,20%,40%,60%,40%,,,,Agree,Agree,Neither agree or disagree,,,,,,Strongly Agree,Agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_495,2026,,,,,,,,,,,Masters Degree
496,2026-02-11 23:02:05,en,470632255,2026-02-11 22:38:24,Mexico,True,Physical sciences,1,False,5,True,False,False,True,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,Other,independent,,,,,,,PhD student,False,,Part-time,Fixed-term,,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,,20%,20%,20%,20%,20%,20%,20%,20%,20%,20%,Strongly disagree,Strongly Agree,Strongly disagree,,,,,,Strongly Agree,Agree,Neither agree or disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,True,False,,,,1-4,1,False,True,,False,False,True,False,False,False,,False,True,False,False,True,,False,False,True,True,False,False,False,False,False,False,False,,,,0,,,False,,,,,,,,True,True,False,False,False,False,False,,,,,,,False,False,True,True,False,False,,,,,,,,,,,,Windows,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Powershell,True,True,True,True,True,True,,,Modularity,Licenses,deployment,Monthly,True,False,False,False,False,False,,True,False,False,False,False,True,False,perplexity,It will not significantly change demand for RSEs roles,Increase,Same,Same,prompt engineering,35 to 44 years,2026_496,2026,5.0,2.0,5.0,5.0,3.0,,,,3.0,,Doctoral or equivalent level
497,,en,643966559,2026-02-12 01:56:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_497,2026,,,,,,,,,,,
498,2026-02-12 04:21:00,en,1866101839,2026-02-12 04:10:58,United Kingdom,True,Computer science,4,True,15+,True,True,True,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,Private company,,,,,,,,Principal Research Software Engineer,False,,Full Time,Permanent,,,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,,40%,20%,20%,0% (None at all),20%,40%,40%,20%,0% (None at all),0% (None at all),Agree,Agree,Neither agree or disagree,,,,,,Agree,Strongly disagree,Neither agree or disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,True,,True,,10-14,2-3,True,,,False,False,True,False,True,False,,False,True,True,False,False,,False,False,True,True,True,False,False,True,False,False,False,,,,1-2,,,False,,,,,,,,True,True,False,False,True,False,False,,,,,False,,False,True,False,False,False,False,Private Cloud,,,,,,,,,,,macOS,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,,False,True,False,True,False,False,,,,,,Weekly,True,True,False,True,False,True,,False,False,False,False,False,False,False,Antigravity,It will not significantly change demand for RSEs roles,Same,Increase,Same,,Prefer not to say,2026_498,2026,4.0,2.0,5.0,2.0,,,5.0,4.0,3.0,King's College London,Masters Degree
499,,en,1070877164,2026-02-12 09:34:14,Germany,True,Computer science,2,False,2,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_499,2026,,,,,,,,,,,Masters Degree
500,,en,1761752153,2026-02-12 15:10:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_500,2026,,,,,,,,,,,
501,2026-02-12 15:26:17,en,1015049822,2026-02-12 15:14:36,United Kingdom,True,Mathematical sciences,3,True,10,True,False,True,,,,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,Research Software Engineer,False,,Full Time,Permanent,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,40%,20%,0% (None at all),20%,20%,40%,40%,0% (None at all),20%,,Strongly Agree,Strongly Agree,Agree,,,,,,Neither agree or disagree,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,True,"RSECon, internal conferences",I didn't know I was eligible/this was possible,,5-9,1,False,,,False,False,True,False,True,False,,False,True,False,False,False,,False,False,True,True,False,True,False,True,False,False,True,Microsoft OneDrive,,,3-5,,"Carpentries, local university training",True,True,True,True,True,True,True,,True,True,True,False,False,False,False,,,,,True,,False,False,True,True,False,False,,,,,,,,,,,,GNU/Linux,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,False,False,,False,True,False,True,False,False,,,HPC,ML/AI,,Daily,True,False,True,False,True,True,Conceptualising project ideas,True,False,False,False,False,True,False,,It will reduce demand for RSE roles,Increase,Increase,Decrease,underlying understanding of the code,35 to 44 years,2026_501,2026,3.0,5.0,4.0,4.0,,,,5.0,5.0,University of Glasgow,PhD
502,,en,785925144,2026-02-13 09:04:49,Netherlands,True,Engineering and technology,5 - Mostly other people,False,9,True,False,False,True,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_502,2026,,,,,,,,,,,WO (Wetenschappelijk onderwijs) Masters Degree
