,socio1_0,time2acan_0,time2bcan_0,soft2can_0,proj5_can_0,proj6_can_0,canarie1_can_0,canarie2_can_0,currentEmp5_0,currentEmp7_0,group1_can_0,group1a_can_0,group2_can_0,group3_can_0,paper2_0,paper3_0,paper4_0,open1_can_0,open2_can_0,skill1_0,tool1_0,tool3_can_0,tool4_can_0,tool5_can[multi]_0,tool5_can[multi]_1,tool5_can[multi]_2,tool5_can[multi]_3,tool5_can[multi]_4,tool5_can[multi]_5,tool5_can[multi]_6,data1_can_0,data2_can_0,open4_can_0,open5_can_0,org1_can_0,instit1_can_0,caf1_can_0,rse4de_0,rse3[SQ001]_0,prevEmp1_0,prevEmp2[1]_0,prevEmp2[2]_0,prevEmp2[3]_0,prevEmp2[4]_0,prevEmp2[5]_0,currentWork1_0,currentWork2_0,paper5_0,conf1can_0,open03can_0,open2de_0,open3de_0,open1de_0,train1_0,train2_0,fund1_0,likert2[progRSE1]_0,likert2[progRSE3]_0,likert2[progRSE4]_0,likert2[progRSE5]_0,likert2[progRSE2]_0,socio2_0,socio3_0,ukrse3_0,ukrse10de_0,ukrse11de_0,ukrse2[2]_0,ukrse12de_0,ukrse13de_0,proj4can[3]_1,ukrse2[2]_1,ukrse2[3]_1,edu3_0,time1can[1]_0,time1can[2]_0,currentEmp9_0,prevEmp2[6]_0,prevEmp2[7]_0,prevEmp2[8]_0,fund4[SQ017]_0,tool4can[SQ036]_0,tool4can[SQ037]_0,tool4can[SQ038]_0,tool4can[SQ039]_0,ukrse2[SQ001]_0,likert0[time6zaf]_0,likert0[time7zaf]_0,likert0[time8zaf]_0,likert0[time9zaf]_0,currentEmp2_0,currentEmp13[3]_1,proj2zaf_0,proj3zaf[1]_0,proj3zaf[2]_0,proj3zaf[3]_0,proj5zaf[1]_0,proj5zaf[2]_0,proj5zaf[3]_0,proj5zaf[4]_0,proj5zaf[5]_0,proj6zaf[1]_0,proj6zaf[2]_0,proj6zaf[3]_0,proj6zaf[4]_0,proj6zaf[5]_0,proj6zaf[6]_0,open02zaf[1]_0,open02zaf[2]_0,open02zaf[3]_0,open02zaf[4]_0,open02zaf[5]_0,open02zaf[6]_0,open02zaf[7]_0,open02zaf[8]_0,open02zaf[9]_0,open02zaf[10]_0,tool1zaf_0,fund2[17]_1,fund3[17]_1,fund4[17]_1,org1can_0,row_id,Year_0,currentEmp13[1]_0,fund2[SQ006]_0,fund3[SQ006]_0,fund4[SQ006]_0,currentEmp13[2]_0,currentEmp13[3]_0,currentEmp13[4]_0,currentEmp13[5]_0,currentEmp13[6]_0,currentEmp13[7]_0,currentEmp13[8]_0,tool4can[1]_0,fund2[6]_0,fund3[6]_0,fund4[6]_0,currentEmp13[9]_0,fund2[SQ005]_0,fund3[SQ005]_0,fund4[SQ005]_0,currentEmp13[10]_0,tool4can[2]_0,tool4can[3]_0,tool4can[4]_0,currentEmp13[11]_0,currentEmp13[12]_0,currentEmp13[13]_0,currentEmp13[14]_0,tool4can[5]_0,tool4can[6]_0,tool4can[7]_0,currentEmp13[15]_0,currentEmp13[16]_0,currentEmp13[17]_0,fund2[11]_0,fund3[11]_0,fund4[11]_0,currentEmp13[18]_0,currentEmp13[19]_0,fund2[8]_0,fund3[8]_0,fund4[8]_0,fund2[9]_0,fund3[9]_0,fund4[9]_0,fund2[3]_0,fund3[3]_0,fund4[3]_0,tool4can[8]_0,currentEmp13[20]_0,proj4can[2]_0,likert1[perfCheck4]_0,likert1[perfCheck1]_0,likert1[perfCheck7]_0,likert1[perfCheck6]_0,fund2[SQ002]_0,fund3[SQ002]_0,fund4[SQ002]_0,fund2[13]_0,fund3[13]_0,fund4[13]_0,currentEmp13[21]_0,currentEmp13[22]_0,currentEmp13[23]_0,currentEmp13[24]_0,tool4can[9]_0,currentEmp13[25]_0,tool4can[10]_0,fund2[1]_0,fund3[1]_0,fund4[1]_0,tool4can[11]_0,currentEmp13[26]_0,fund2[2]_0,fund3[2]_0,fund4[2]_0,currentEmp13[27]_0,tool4can[12]_0,fund2[SQ014]_0,fund3[SQ014]_0,fund4[SQ014]_0,fund2[4]_0,fund3[4]_0,fund4[4]_0,currentEmp13[28]_0,fund2[2]_1,fund3[2]_1,fund4[2]_1,currentEmp13[31]_0,currentEmp13[29]_0,currentEmp13[30]_0,currentEmp13[32]_0,likert2[percEmp4]_0,tool4can[13]_0,fund2[SQ009]_0,fund3[SQ009]_0,fund4[SQ009]_0,tool4can[14]_0,tool4can[15]_0,tool4can[16]_0,currentEmp13[33]_0,currentEmp13[34]_0,currentEmp13[35]_0,likert1[turnOver3]_0,likert3[turnOver4]_0,likert1[turnOver1]_0,likert1[turnOver2]_0,likert2[affRec2]_0,likert2[affRec1]_0,likert2[affRec4]_0,likert2[affRec5]_0,likert2[affRec3]_0,likert2[percEmp2]_0,likert2[affSat3]_0,likert2[affSat1]_0,likert2[affSat4]_0,fund2[16]_0,fund3[16]_0,fund4[16]_0,likert2[turnOver6]_0,currentEmp13[36]_0,likert3[satisgen2]_0,likert3[satisgen1]_0,fund2[10]_0,fund3[10]_0,fund4[10]_0,likert2[percEmp1]_0,tool4can[17]_0,tool4can[18]_0,org2_can[multi]_5,tool4can[19]_0,currentEmp13[37]_0,currentEmp13[38]_0,currentEmp13[39]_0,currentEmp13[40]_0,ukrse2[3]_0,tool4can[20]_0,currentEmp13[41]_0,currentEmp13[42]_0,currentEmp13[43]_0,tool4can[21]_0,currentEmp13[44]_0,currentEmp13[45]_0,fund2[7]_0,fund3[7]_0,fund4[7]_0,currentEmp13[46]_0,likert2[affSat2]_0,currentEmp13[47]_0,likert2[turnOver5]_0,likert2[percEmp3]_0,ukrse2[4]_0,org2_can[multi]_0,proj4can[1]_0,currentEmp13[48]_0,tool4can[22]_0,fund2[14]_0,fund3[14]_0,fund4[14]_0,currentEmp13[49]_0,tool4can[24]_0,tool4can[23]_0,currentEmp13[50]_0,currentEmp13[51]_0,currentEmp13[52]_0,currentEmp13[53]_0,currentEmp13[54]_0,currentEmp13[55]_0,tool4can[25]_0,tool4can[26]_0,fund2[4]_1,fund3[4]_1,fund4[4]_1,org2_can[multi]_4,org2_can[multi]_2,currentEmp13[56]_0,tool4can[27]_0,currentEmp13[57]_0,tool4can[28]_0,tool4can[31]_0,fund2[SQ010]_0,fund3[SQ010]_0,fund4[SQ010]_0,tool4can[29]_0,tool4can[30]_0,currentEmp13[58]_0,currentEmp13[59]_0,currentEmp13[60]_0,org2_can[multi]_1,currentEmp13[61]_0,fund2[5]_0,fund3[5]_0,fund4[5]_0,tool4can[32]_0,proj4can[3]_0,currentEmp13[62]_0,currentEmp13[63]_0,fund2[15]_0,fund3[15]_0,fund4[15]_0,org2_can[multi]_3,tool4can[33]_0,ukrse2[1]_0,proj4can[4]_0,tool4can[34]_0,tool4can[35]_0,fund2[12]_0,fund3[12]_0,fund4[12]_0,currentEmp13[64]_0,tool4can[36]_0,fund3[SQ001]_0,fund4[SQ001]_0,currentEmp13[65]_0,edu1_0,edu2_0,edu4_0,conf2can_0,currentEmp10_0,currentEmp11_0,currentEmp12_0,currentEmp1_0,likert0[time1can]_0,likert0[time2can]_0,likert0[time3can]_0,likert0[time4can]_0,likert0[time5can]_0,likert1[perfCheck2]_0,likert1[perfCheck3]_0,likert1[perfCheck5]_0,likert1[turnOver4]_0,open1can[A5]_0,open01can_0,open3can[SQ001]_0,ukrse1_1,paper1_0,proj2_can_0,proj1_can_0,soft1can_0,stability2_0,stability1_0,skill2_0,tool2_0,train3_0,rse1_0,ukrse1_0
644,United Kingdom,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,Government,Freedom to choose own working practices,Ability to work across disciplines,I want to learn new skills,The salary,,Regularly change researcher(s),False,,True,False,,,,True,3.0,True,,,,,,Male,25 to 34 years,"university, self taught, a few courses",,,,,,,,,,1 (None at all),3,2015-08-31 00:00:00,,,,False,False,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_644,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,Often,Sometimes,Sometimes,Sometimes,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,False,False,,,,False,,False,False,False,,,,False,,,,False,False,False,False,Strongly Agree,False,True,True,True,False,False,False,False,False,False,Never,Always,Always,Never,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly Agree,Neither agree or disagree,Strongly Agree,Strongly Agree,True,,,Strongly Agree,False,3,4,False,False,False,Agree,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Strongly Agree,False,Strongly Agree,Strongly Agree,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,False,False,PhD,Physics and Astronomy,,JEFF nuclear data meeting,Fixed term,3.0,Full Time,National laboratory,5,4,,2,4,Often,Often,Sometimes,Always,,False,,False,True,,5.0,10.0,False,1,"better maths skills, advanced algorithms , architecture ",,summer student traiing,True,False
645,United Kingdom,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,1,National laboratory,Desire to advance research,I want to learn new skills,Ability to work across disciplines,Flexible working hours,Freedom to choose own working practices,Same researcher(s),,,False,False,,,,True,1.0,True,,,,,,Male,35 to 44 years,,,,,,,,,,,1 (None at all),2,2016-11-15 00:00:00,Desire to work in a research environment,Opportunity for career advancement,The salary,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_645,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,Sometimes,Often,Sometimes,Sometimes,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,,False,False,False,,,,False,,,,False,False,False,False,Strongly disagree,False,True,True,True,False,False,False,False,False,False,Sometimes,Very Often,,Sometimes,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Disagree,Agree,Strongly Agree,Agree,False,,,Neither agree or disagree,False,4,8,False,False,False,Disagree,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Neither agree or disagree,False,Agree,,True,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,False,False,PhD,Physics and Astronomy,,,Fixed term,3.0,Full Time,National laboratory,3,8,,1 (None at all),1 (None at all),Never,Sometimes,Never,Very Often,,False,,False,True,,,,False,1,"nan, nan, nan",GNU/Linux,,True,False
646,United Kingdom,,,False,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,,1,University,Desire to work in a research environment,Desire to advance research,Opportunity for career advancement,I want to learn new skills,Opportunity to develop software,Same researcher(s),,,True,False,,,,False,,,,,,,,Male,25 to 34 years,"Unversity, Industrial placement, Masters, PhD",,,,,,,,,,2,2,2014-06-01 00:00:00,Freedom to choose own working practices,The salary,Ability to work across disciplines,,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_646,2017,False,,,,False,False,False,False,False,False,False,False,,,,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,,,,,,,False,False,True,Often,Often,Often,Sometimes,,,,,,,False,False,False,False,False,False,False,,,,False,False,,,,False,,,,,,,,False,,,,False,False,False,False,Agree,False,,,,False,False,False,False,False,False,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,,,,Neither agree or disagree,False,5,7,,,,Disagree,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,False,Agree,False,Agree,Agree,True,,True,False,False,,,,False,False,False,False,False,True,False,False,False,True,False,,,,,,False,False,False,False,False,,,,False,False,False,False,False,,False,,,,False,False,False,False,,,,,False,,False,False,False,,,,False,False,,,False,Masters Degree,Physics and Astronomy,,Fusion Frontiers and Interfaces Workshop,Fixed term,4.0,Full Time,National laboratory,8,10 (All my time),,1 (None at all),2,Sometimes,Very Often,Sometimes,Sometimes,,False,,True,True,,1.0,,False,1,"Good computer science practices, nan, nan",GNU/Linux,,True,True
647,United Kingdom,,,True,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,,5 - Mostly other people,Private company,I want to learn new skills,Desire to work in a research environment,Ability to work across disciplines,Opportunity to develop software,Desire to advance research,Regularly change researcher(s),False,,False,False,,,,False,,,,,,,,Male,45 to 54 years,Degree + experience,,,,,,,,,,1 (None at all),4,2013-06-03 00:00:00,The salary,Freedom to choose own working practices,,,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_647,2017,False,,,,False,False,False,False,False,False,False,False,,,,False,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,False,False,,,,,,,,,,False,False,True,Often,Often,Sometimes,Often,,,,,,,False,False,False,False,False,False,False,,,,False,False,,,,False,,,,,,,,False,,,,False,False,False,False,Agree,False,,,,False,False,False,False,False,False,Never,Sometimes,Sometimes,Sometimes,Neither agree or disagree,Agree,,Agree,Agree,Strongly Agree,,Strongly Agree,Agree,,,,Agree,False,8,8,,,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,Agree,False,,,False,,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,,,,False,False,False,False,False,,False,,,,False,False,False,False,,,,,False,,True,False,False,,,,False,False,,,False,PhD,Computer Science,,,Permanent -- funded by University core funding,,Full Time,Government,7,1 (None at all),,1 (None at all),2,Very Often,Often,Sometimes,Sometimes,,False,,True,True,,10.0,20.0,True,1,"Project management, Testing techniques, nan",GNU/Linux,,True,True
648,United Kingdom,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,2,Private company,Opportunity for career advancement,Desire to advance research,Desire to work in a research environment,,,Regularly change researcher(s),,,True,False,,,,True,1.0,True,,,,,,Male,55 to 64 years,On the job,,,,,,,,,,4,2,2007-05-08 00:00:00,,,,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_648,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,Very Often,Sometimes,Never,Sometimes,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,,False,False,False,,,,False,,,,False,False,False,False,Neither agree or disagree,False,True,True,True,False,False,False,False,False,False,Sometimes,Sometimes,Sometimes,Sometimes,Neither agree or disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,False,,,Agree,False,6,7,False,False,False,Agree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Agree,False,Strongly Agree,Agree,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,False,False,PhD,Mathematics,,"ICNSP 2009, ICNSP 2011, SNA-MC 2013, IMA NumMethSim 2015",Permanent -- funded by University core funding,,Full Time,NGO,4,4,,1 (None at all),2,Sometimes,Always,Sometimes,Sometimes,,False,,False,True,,4.0,30.0,False,1,"nan, nan, nan",GNU/Linux,One on one with students,True,False
649,United Kingdom,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,1,This is my first job,Desire to advance research,Desire to work in a research environment,Ability to work across disciplines,Opportunity for career advancement,The salary,Regularly change researcher(s),False,,False,False,,,,False,,False,,,,,,Male,25 to 34 years,"self taught, colleagues",,,,,,,,,,2,2,2013-10-01 00:00:00,Opportunity to develop software,Freedom to choose own working practices,Flexible working hours,,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_649,2017,False,,,,False,False,False,False,False,False,False,False,,,,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,,,,,,,False,False,False,Sometimes,Often,Sometimes,Sometimes,,,,,,,False,False,False,False,False,False,False,,,,False,False,,,,False,,,,,,,,False,,,,False,False,False,False,Agree,False,,,,False,False,False,False,False,False,Sometimes,Very Often,Very Often,Sometimes,Neither agree or disagree,Agree,Neither agree or disagree,Neither agree or disagree,Disagree,Agree,Disagree,Agree,Neither agree or disagree,,,,Agree,False,6,6,,,,Disagree,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,False,Agree,False,Neither agree or disagree,Disagree,True,,True,False,False,,,,False,True,False,False,False,True,False,False,False,True,False,,,,,,False,False,False,False,True,,,,False,False,False,False,False,,False,,,,False,False,False,False,,,,,False,,False,False,False,,,,False,False,,,False,PhD,Physics and Astronomy,,,Permanent -- as long as funding is available,,Full Time,Government,7,7,,1 (None at all),1 (None at all),Sometimes,Often,Sometimes,Very Often,Sometimes,True,,False,True,,2.0,,False,2,"nan, nan, nan",GNU/Linux,,True,False
650,United Kingdom,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,University,Desire to advance research,Opportunity to develop software,Ability to work across disciplines,Freedom to choose own working practices,Desire to work in a research environment,Same researcher(s),,,False,False,,,,True,6.0,True,,,,,,Male,25 to 34 years,"Working in industry as a software developer, self-taught books and online courses, part-time Masters degree",,,,,,,,,,2,2,2016-09-05 00:00:00,Opportunity for career advancement,I want to learn new skills,The salary,False,False,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_650,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,Often,Very Often,Often,Sometimes,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,,False,False,False,,,,False,,,,True,True,False,False,Agree,False,True,True,True,False,False,False,False,False,False,Sometimes,Sometimes,Sometimes,Often,Neither agree or disagree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,False,,,Neither agree or disagree,False,7,8,False,False,False,Agree,True,True,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Strongly Agree,False,Strongly Agree,Strongly Agree,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,True,False,False,False,Masters Degree,Geography & Environmental Sciences,,,Fixed term,3.25,Full Time,University - within an academic group,8,4,,1 (None at all),2,Sometimes,Often,Often,Sometimes,Often,True,,True,,,3.0,6.0,False,2,"Architecture/project design, Code review, Lower-level programming skills to target HPC, GPU, novel architectures",GNU/Linux,"Software Carpentry, school based seminar series, research consortium training",True,True
651,United Kingdom,,,False,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,,2,University,Ability to work across disciplines,Opportunity for career advancement,Flexible working hours,Desire to work in a research environment,Freedom to choose own working practices,Same researcher(s),,,False,False,,,,True,4.0,True,,,,,,Male,35 to 44 years,Self study,,,,,,,,,,1 (None at all),2,2017-01-09 00:00:00,The salary,Desire to advance research,I want to learn new skills,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_651,2017,False,False,False,False,False,True,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,Very Often,Sometimes,Often,Often,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,,,,True,,False,False,False,,,,False,,,,False,True,False,False,Neither agree or disagree,False,True,True,False,False,False,False,False,False,False,Sometimes,Never,Often,Often,Neither agree or disagree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Strongly Agree,Agree,False,,,Disagree,False,8,8,False,False,False,Neither agree or disagree,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Strongly Agree,False,Strongly Agree,Agree,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,False,False,False,False,True,False,False,False,False,False,True,False,False,,False,,,,False,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,False,False,PhD,Geography & Environmental Sciences,,,Fixed term,2.0,Full Time,University - within an academic group,4,6,,2,3,Often,Very Often,Sometimes,Never,Sometimes,True,,True,True,,3.0,,False,1,"software development project management, unit testing, nan",GNU/Linux,"postgraduate, software carpentry",True,True
652,United Kingdom,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,5 - Mostly other people,National laboratory,I want to learn new skills,Desire to advance research,The salary,Desire to work in a research environment,Opportunity for career advancement,Regularly change researcher(s),True,,True,False,,,,True,2.0,True,,,,,,Male,35 to 44 years,,,,,,,,,,,2,2,2015-08-01 00:00:00,Ability to work across disciplines,Opportunity to develop software,Freedom to choose own working practices,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_652,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,,Sometimes,Never,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,,True,False,False,,,,False,,,,False,False,False,False,Neither agree or disagree,False,False,True,True,True,False,False,False,False,False,Often,Often,,,Agree,Disagree,,,Disagree,Strongly Agree,Agree,Disagree,Neither agree or disagree,False,,,,False,8,6,False,False,False,Disagree,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Neither agree or disagree,False,Agree,Agree,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,False,False,Masters Degree,Computer Science,,,Fixed term,2.8333333333333335,Full Time,NGO,6,7,,2,6,Sometimes,Very Often,,Often,Very Often,True,,False,True,,3.0,10.0,True,3,"nan, nan, nan",OS X,,True,False
653,United Kingdom,,,False,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,2,Private company,Desire to work in a research environment,Desire to advance research,I want to learn new skills,Opportunity to develop software,Freedom to choose own working practices,Same researcher(s),,,True,True,,,,True,6.0,True,,,,,,Male,35 to 44 years,On the job.,,,,,,,,,,8,8,2016-10-01 00:00:00,Opportunity for career advancement,Ability to work across disciplines,Flexible working hours,False,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_653,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,Sometimes,Sometimes,Sometimes,Sometimes,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,,False,False,False,,,,False,,,,False,False,False,False,Disagree,False,True,True,True,False,False,False,False,False,False,Often,Often,Often,Sometimes,Disagree,Neither agree or disagree,Disagree,Disagree,Disagree,Agree,Neither agree or disagree,Agree,Agree,False,,,Neither agree or disagree,False,5,5,False,False,False,Neither agree or disagree,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Neither agree or disagree,False,Neither agree or disagree,Agree,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,False,False,PhD,Biological Sciences,,Every conference I go to.,Fixed term,1.5,Full Time,University - within an academic group,6,8,,6,3,Never,Sometimes,Sometimes,Often,Always,True,Sometimes,True,True,,6.0,,False,2,"JavaScript, Modern web development, nan",GNU/Linux,"software carpentry, data carpentry, workshops in UK and internationally, workshops at home institution",True,True
654,United Kingdom,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Private company,Desire to work in a research environment,I want to learn new skills,Freedom to choose own working practices,Desire to advance research,Opportunity to develop software,Same researcher(s),,,False,False,,,,False,,True,,,,,,Male,18 to 24 years,,,,,,,,,,,1 (None at all),2,2015-09-30 00:00:00,Opportunity for career advancement,The salary,Flexible working hours,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_654,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,Often,Often,Sometimes,Sometimes,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,,False,False,False,,,,False,,,,False,False,False,False,Strongly Agree,False,True,False,False,False,False,False,False,False,False,Never,Sometimes,Sometimes,Sometimes,Agree,Neither agree or disagree,Agree,Neither agree or disagree,Neither agree or disagree,Strongly Agree,Strongly Agree,Agree,Agree,False,,,Strongly disagree,False,8,9,True,True,False,Strongly Agree,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Agree,False,Strongly Agree,Agree,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,False,False,Undergraduate degree,Computer Science,,,Permanent -- funded by University core funding,,Full Time,University - within an academic group,7,7,,3,3,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,True,,False,False,,2.0,2.0,False,2,"Developer skills, Research skills, Writing skills",Windows,,True,False
655,United Kingdom,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,3,University,Ability to work across disciplines,Opportunity for career advancement,Desire to advance research,Desire to work in a research environment,,Same researcher(s),,,True,False,,,,False,,True,,,,,,Male,35 to 44 years,Mostly self-learning.,,,,,,,,,,4,3,2008-01-02 00:00:00,,,,False,False,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_655,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,Often,Often,Often,Sometimes,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,,False,False,False,,,,False,,,,False,False,False,False,Disagree,False,True,True,True,False,False,False,False,False,False,Sometimes,Very Often,Very Often,Sometimes,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Neither agree or disagree,Agree,Agree,False,,,Agree,False,1,2,False,False,False,Disagree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Neither agree or disagree,False,Strongly disagree,Neither agree or disagree,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,False,False,PhD,Chemistry,,,Agency staff,,Full Time,Government,6,4,,2,1 (None at all),Sometimes,Often,Often,Very Often,Very Often,True,,True,True,,2.0,15.0,False,1,"Software Design, Project Managment, Testing",GNU/Linux,,True,True
